No,id,created_at,content,cleaned_content,Inset_Label,Inset_Score,IndoBERT_Label,IndoBERT_Confidence,Status_Kesesuaian,Manual_Label
360,7338071,2021-10-13 09:09:54,$BBCA take profit ya skrang tmn2 traders.. klo investor santai gpp,take untung ya skrang tmn traders investor santai gpp,Positif (+1),10.0,Negatif (-1),0.4713,BEDA ⚠️,
361,7897533,2022-01-25 10:49:18,$BBRI pemerintah lg guyur atas via INA terus tampung bawah via buyback (?) $BBCA $BBNI $BMRI,pemerintah lg jual turun via ina tampung via beli,Netral (0),0.0,Negatif (-1),0.4972,BEDA ⚠️,
362,6153954,2021-04-08 15:54:53,"Jakarta, CNBC Indonesia- CNBC Indonesia melalui VIP Forum Digital Bank yang bertajuk ""Membongkar Ekspansi Bank Digital dan Neo Bank di Indonesia"" akan mengupas tuntas arah pengembangan layanan Bank Digital dan Neo Bank di Indonesia.Fokus Layanan perbankan digital disebut Presiden Direktur BCA, Jahja...",jakarta cnbc indonesia cnbc indonesia vip forum digital bank bertajuk membongkar ekspansi bank digital neo bank indonesia mengupas tuntas pengembangan layanan bank digital neo bank indonesia fokus layanan perbankan digital presiden direktur bca jahja,Positif (+1),18.0,Negatif (-1),0.4663,BEDA ⚠️,
363,22524483,2025-10-21 15:30:33,$BBCA biasakan merasa cukup 💰💵 💼,biasakan untung,Positif (+1),4.0,Negatif (-1),0.4137,BEDA ⚠️,
364,26945612,2026-01-21 14:22:29,$BBCA macam excavator nginjek jembatan triplek. ( ambles ) wkwkwk,excavator nginjek jembatan triplek turun wkwkwk,Negatif (-1),-4.0,Negatif (-1),0.4587,SAMA ✅,
365,33699391,2026-07-14 09:47:04,$BBCA jangan sebar barang murah mulu woiii naekkkk,jangan sebar barang murah mulu woi naek,Positif (+1),5.0,Negatif (-1),0.4116,BEDA ⚠️,
366,13794244,2024-01-30 14:50:21,Lumayan yang udah cuan dikit2 $WIFI $BBCA $IHSG,lumayan untung dikit,Positif (+1),1.0,Negatif (-1),0.4392,BEDA ⚠️,
367,20725131,2025-09-08 22:42:38,"$IHSG tetap sabar dalam menjalani hari hari yang indah ini, ibarat kata AH "" taukan, malam ini kita makan apa? "".

$EMAS $BBCA",sabar menjalani indah ah taukan malam makan,Positif (+1),11.0,Negatif (-1),0.4093,BEDA ⚠️,
368,32929059,2026-06-19 15:36:03,$BBCA fix back 9k lgi nih,fix back lgi nih,Netral (0),0.0,Negatif (-1),0.4345,BEDA ⚠️,
369,8133913,2022-03-04 19:02:04,"Ipotnews -  IHSG  mengakhiri sesi I perdagangan hari ini, Jumat (4/3), dengan mencatatkan kenaikan0,54 persen atau 37 poin menjadi 6.905. Indeks sempat menyentuh level tertinggi 6.936 dan terendah di level 6.895, konsisten bermanuverdi zona hijau.Sebanyak 193 menguat, 327 emiten melemah dan 145 emit...",ipotnews ihsg sesi perdagangan jumat mencatatkan kenaikan persen poin indeks menyentuh level tertinggi terendah level konsisten bermanuverdi zona menguat emiten melemah emit,Positif (+1),6.0,Negatif (-1),0.5052,BEDA ⚠️,
370,15592824,2024-08-26 14:27:08,"$BBRI
Blackrock dkk said : perusahaan terbesar di negara kalian, kalian sia²in? yaudah gw serok aja 

$BMRI $BBCA $BBNI",blackrock dkk said perusahaan terbesar negara sia in yaudah gw beli aja,Negatif (-1),-1.0,Negatif (-1),0.4823,SAMA ✅,
371,27669406,2026-01-30 14:12:29,"Tapi secara potensi capital gain dan dividen yield,agak lebih menarik $BBNI daripada $BBCA",potensi capital gain dividen untung yield menarik,Positif (+1),14.0,Negatif (-1),0.4756,BEDA ⚠️,
372,30481157,2026-04-17 14:32:11,"@LeLes 
sampean berani jamin?
Kamu tahu gak, kalo $BBCA juga bekas pasien BPPN?🤔",sampean berani jamin tidak kalo bekas pasien bppn,Negatif (-1),-13.0,Negatif (-1),0.4087,SAMA ✅,
373,21000365,2025-09-17 10:07:14,withdraw $BBCA udah bisa real-time lagi.. awokwok,withdraw real time awokwok,Positif (+1),2.0,Negatif (-1),0.4504,BEDA ⚠️,
374,13751169,2024-01-26 11:45:42,$BBCA info pagi tadi,info pagi,Negatif (-1),-2.0,Negatif (-1),0.4455,SAMA ✅,
375,32443887,2026-06-05 11:33:42,$BBCA Gak bisa berkata-kata lagi liat bca kelelep sampe sedalem ini🫠😭,tidak liat bca kelelep sampe sedalem rugi turun,Negatif (-1),-9.0,Negatif (-1),0.3992,SAMA ✅,
376,7923415,2022-01-28 15:41:57,"Jakarta, CNBC Indonesia- Axiata Group Berhad, Axiata, dan PT XL Axiata Tbk atau Ex- Cl resmi mengakuisisi 66,03% saham PT Link Net Tbk atau Link dari grup Lippo. PT Bank Mandiri Tbk menargetkan pertumbuhan kredit lebih agresif di tahun ini yakni di atas 8%.Emiten perkebunan PT Sinar Mas Agro Resourc...",jakarta cnbc indonesia axiata group berhad axiata pt xl axiata tbk ex rugi resmi mengakuisisi saham pt link net tbk link grup lippo pt bank mandiri tbk menargetkan pertumbuhan kredit agresif emiten perkebunan pt sinar mas agro resourc,Negatif (-1),-10.0,Negatif (-1),0.5014,SAMA ✅,
377,21921380,2025-10-08 16:15:23,$BBCA tiap di beli dia turun. Avg down ampe kapan ini 🙃🙃🙃,beli turun avg down ampe,Negatif (-1),-4.0,Negatif (-1),0.4266,SAMA ✅,
378,32369236,2026-06-04 09:26:31,"📉 IHSG Alert

IHSG saat ini telah membentuk lower low, yang menunjukkan bahwa tekanan jual masih mendominasi pergerakan pasar. Jika pelemahan berlanjut, area 5.800 menjadi support penting yang perlu diperhatikan. Bahkan dalam skenario yang lebih bearish, IHSG berpotensi menguji area 5.566 yang berdekatan dengan MA200 Monthly, level yang secara historis sering menjadi area support jangka panjang.

Dalam kondisi seperti ini, fokus utama sebaiknya bukan mengejar keuntungan agresif, melainkan menjaga aset, menjaga cash flow, dan mengelola risiko dengan disiplin. Kurangi overtrade, hindari keputusan yang didorong oleh emosi, dan tetap berpegang pada trading plan yang telah dibuat.
Market akan selalu memberikan peluang baru. Selama modal dan mental tetap terjaga, kesempatan untuk kembali mengambil posisi pada harga yang lebih menarik akan selalu ada. 💪

⚠️ Ini bukan prediksi bahwa IHSG pasti menuju 5.566, melainkan level antisipasi yang patut diperhatikan apabila tekanan jual masih berlanjut.

$IHSG $BBCA $WBSA",rugi turun ihsg alert ihsg membentuk lower low tekanan jual mendominasi pergerakan pasar pelemahan berlanjut area support diperhatikan skenario turun ihsg berpotensi menguji area berdekatan ma monthly level historis area support jangka kondisi fokus utama bukan mengejar keuntungan agresif menjaga aset menjaga cash flow mengelola risiko disiplin kurangi overtrade hindari keputusan didorong emosi berpegang trading plan market peluang modal mental terjaga kesempatan mengambil posisi harga menarik bukan prediksi ihsg level antisipasi patut diperhatikan tekanan jual berlanjut,Positif (+1),8.0,Negatif (-1),0.4668,BEDA ⚠️,
379,32229001,2026-05-29 16:34:37,"Di Karenakan ANTEK ANTEK ASING udah buang barang banyak bener hari ini, 
kita tunggu saja Market nanti Selasa harusnya sudah cukup tenaga untuk Hijau $IHSG

$BBRI $BBCA",karenakan antek antek asing buang barang bener tunggu market selasa tenaga,Negatif (-1),-2.0,Negatif (-1),0.4724,SAMA ✅,
380,13821223,2024-02-01 05:12:16,"Isi dari laporan tahunan 2023 Saham BBCA ( Bank Central Asia ) BCA $BBCA $BMTR $BBRI

https://youtu.be/tDOmVvHWFK4",isi laporan tahunan saham bbca bank central asia bca,Positif (+1),2.0,Negatif (-1),0.4831,BEDA ⚠️,
381,33317771,2026-07-03 09:55:21,"$CSMI   otw 85 - 90 semoga yu ndar 

rt $BBCA   $FUTR 

disclaimer.on

Please Follow For support us 🙂‍↕️🙏",otw semoga yu ndar rt disclaimer on please follow for support us,Positif (+1),1.0,Negatif (-1),0.4002,BEDA ⚠️,
382,28115024,2026-02-06 20:48:53,@StockbitNews aseng mau cari diskon doang di $BBCA,aseng cari diskon doang,Netral (0),0.0,Negatif (-1),0.4463,BEDA ⚠️,
383,18534961,2025-05-15 15:25:01,$BBCA yookkk bisa yokkk gasnya diinjek lagi pak supirrr,yook yok gasnya diinjek supir,Netral (0),0.0,Negatif (-1),0.4106,BEDA ⚠️,
384,32533567,2026-06-08 16:42:49,"K2 Asset Management? 

Kayak duitnya banyak aja. 

$BBCA $BBRI $BMRI",asset management kayak duitnya aja,Negatif (-1),-2.0,Negatif (-1),0.4874,SAMA ✅,
385,6844077,2021-08-02 14:33:48,$BBCA kalo dianggap pola inverted cup & handle (sebenernya kurang memenuhi syarat karena handel terlalu kecil) bisa ke 26700,kalo dianggap pola inverted cup handle sebenernya kurang memenuhi syarat handel,Positif (+1),7.0,Negatif (-1),0.4426,BEDA ⚠️,
386,34118315,2026-07-23 16:00:12,$BBCA apakah dx akan balik badan?,dx badan,Negatif (-1),-3.0,Negatif (-1),0.4481,SAMA ✅,
387,6207441,2021-04-16 15:13:37,PTBA $ADRO HMSP $BBCA INDF,ptba hmsp indf,Netral (0),0.0,Negatif (-1),0.4717,BEDA ⚠️,
388,8468610,2022-04-20 10:12:54,thanks $BBCA atas dividend nya ,thanks dividend nya,Positif (+1),3.0,Negatif (-1),0.4539,BEDA ⚠️,
389,6244619,2021-04-23 10:52:53,"$BBCA hari ini kaya Komeng nih.....

*uhuy banget.....

:v:",kaya komeng nih uhuy banget,Positif (+1),3.0,Positif (+1),0.4152,SAMA ✅,
390,22660233,2025-10-24 09:55:45,"Meskipun ada beberapa analisis teknikal yang memprediksi potensi kenaikan harga saham $BBCA mencapai harga Rp15.000 per lembar di bulan Desember sepertinya cukup optimis.

Analisis teknikal menunjukkan beberapa target harga yang mungkin tercapai:
- Target harga tertinggi yang diprediksi adalah sekitar Rp8.000-Rp8.700 per lembar dalam jangka pendek.
- Beberapa analis juga memprediksi potensi kenaikan hingga Rp12.000 per lembar dalam jangka menengah.

Faktor-faktor yang mempengaruhi harga saham BBCA antara lain:
- Kinerja keuangan perusahaan yang solid dan stabil.
- Kondisi pasar dan sentimen investor.
- Faktor-faktor makroekonomi dan geopolitik.

Dalam beberapa bulan terakhir, saham BBCA menunjukkan kinerja yang positif, tetapi perlu diingat bahwa pasar saham selalu berfluktuasi dan dipengaruhi oleh berbagai faktor. Jika Anda mempertimbangkan untuk membeli BBCA pastikan dengan harga terendah saat ini dari pada terlambat😁

$IHSG $BBNI",analisis teknikal memprediksi potensi kenaikan harga saham mencapai harga rp lembar desember optimis analisis teknikal target harga tercapai target harga tertinggi diprediksi rp rp lembar jangka pendek analis memprediksi potensi kenaikan rp lembar jangka menengah faktor faktor mempengaruhi harga saham bbca kinerja keuangan perusahaan solid stabil kondisi pasar sentimen investor faktor faktor makroekonomi geopolitik saham bbca kinerja positif pasar saham berfluktuasi dipengaruhi faktor mempertimbangkan membeli bbca pastikan harga terendah terlambat,Positif (+1),11.0,Negatif (-1),0.5234,BEDA ⚠️,
391,23009233,2025-11-03 12:08:02,"@DwityaNata dalam jangka pendek iya.. Dalam jangka panjang tetap aja harga pasti akan ikut fundamental perusahan

$BBRI $BBCA $BMRI",jangka pendek iya jangka aja harga fundamental perusahan,Positif (+1),4.0,Negatif (-1),0.4521,BEDA ⚠️,
392,30941915,2026-04-28 08:36:49,$BBRI $BBCA $BBNI daripada stress mikirin big bank mending beli ini dulu buat ngeradain stress. yang minat boleh ke instagram langsung,stress mikirin big bank mending beli ngeradain stress minat instagram langsung,Negatif (-1),-2.0,Negatif (-1),0.4694,SAMA ✅,
393,30882510,2026-04-26 18:46:09,"jelas ambrol
$DSSA $BREN masih lanjut kena hantam keluar index setelah kena msci HSC dll.
$BBCA juga netsell terus everyday.

mereka bertiga penopang ihsg dan mereka juga besok yg bakalan terbantai.",ambrol kena hantam index kena msci hsc dll netsell everyday bertiga penopang ihsg besok yg terbantai,Negatif (-1),-11.0,Negatif (-1),0.4804,SAMA ✅,
394,21600820,2025-10-01 11:53:33,"$BBCA udah muak avg Down mulu, hapus aplikasi buka lagi taun depan aja",muak avg down mulu hapus aplikasi buka taun aja,Negatif (-1),-14.0,Negatif (-1),0.4325,SAMA ✅,
395,24989765,2025-12-16 15:30:53,$BBCA udah ihhh maluuu ihhh….,ih malu ih,Positif (+1),2.0,Negatif (-1),0.3793,BEDA ⚠️,
396,14225568,2024-03-15 15:31:09,"baru sebulan nyemplung pusing-pusing analisa, ambil $BBRI $BBCA $BBNI tinggal tidur udah 🤝🏻",sebulan nyemplung pusing pusing analisa ambil tinggal tidur,Negatif (-1),-9.0,Negatif (-1),0.4071,SAMA ✅,
397,11912282,2023-08-02 18:47:27,$BBCA gue uda pusing mau beli apa lagi. Hajar saham ini aja. Ditinggal tidur juga ga kenapa napa.,gue uda pusing beli hajar saham aja ditinggal tidur tidak napa,Negatif (-1),-5.0,Negatif (-1),0.4638,SAMA ✅,
398,6085761,2021-03-29 16:21:52,"$BBCA dikasih angpau Rp.432/saham 
tapi yg punya saham / lembar sdh di turunan dl sampai ada yg 10.han ribu 
marketingnya ok ... jurusnya seperti di mall 
discount 40% atau buy 1 get 2 :joy::joy::joy::thumbsup:",dikasih angpau rp saham yg saham lembar turunan dl yg han ribu marketingnya ok jurusnya mall discount buy get joy joy joy thumbsup,Positif (+1),13.0,Negatif (-1),0.4901,BEDA ⚠️,
399,22863882,2025-10-29 17:24:08,$BBCA ngikut aja gimana 🤣🤣,ngikut aja gimana,Positif (+1),1.0,Negatif (-1),0.3961,BEDA ⚠️,
400,21924050,2025-10-08 17:05:06,"$BBCA 

Ritel cuma punya kesabaran

1 hari 1 lot kita lihat sampai mana",ritel kesabaran lot lihat,Positif (+1),8.0,Negatif (-1),0.4608,BEDA ⚠️,
401,17035655,2025-01-13 12:00:17,"$BBRI $AADI $BBCA YOK SALING FOLLOW BIAR GA SEPI"" AMATT WKWK",yok follow biar tidak sepi amatt wkwk,Positif (+1),4.0,Negatif (-1),0.4339,BEDA ⚠️,
402,8267150,2022-03-24 14:31:55,$BBCA donk..,donk,Netral (0),0.0,Negatif (-1),0.4713,BEDA ⚠️,
403,18703665,2025-05-28 14:08:10,"Cara sederhana invest di $BBCA versi saya. Dilihat histori harga sahamnya BBCA ni selalu tumbuh positif. Jadi kalo beli di awal tahun dan jual di ahir tahun akan selalu memberikan keuntungan, tanpa mempedulikan naik turunnya harga ataupun gonjang ganjing ekonomi. Setidaknya itu yg tercermin dari ringkasan harga saham 15 tahun ke belakang. Rata2 cuannya juga lumayan lho, 15%.

Walopun dividen yield kecil tapi kalo potensi kapital gain 15% ini menarik buat saya yg gak terlalu faham dengan analisa keuangan/fundamental.

BBCA ini tipikal pergerakan sahamnya mirip2 perusahaan besar di US spt Apel, Google, American Express, bershire hataway. Saham2 tsb juga memberikan dividen kecil, tapi pertumbuhan sahamnya sangat menarik.",sederhana invest versi histori harga sahamnya bbca ni tumbuh positif kalo beli jual ahir keuntungan tanpa mempedulikan turunnya harga gonjang ganjing ekonomi yg tercermin ringkasan harga saham cuannya lumayan lho walopun dividen untung yield kalo potensi kapital gain menarik yg tidak faham analisa keuangan fundamental bbca tipikal pergerakan sahamnya perusahaan us spt apel google american express bershire hataway saham tsb dividen untung pertumbuhan sahamnya menarik,Positif (+1),39.0,Negatif (-1),0.5537,BEDA ⚠️,
404,23520189,2025-11-14 14:18:57,"$BBCA biasanya mendekati akhir sesi 🚀

$IHSG $ANTM",mendekati sesi untung,Positif (+1),4.0,Negatif (-1),0.4657,BEDA ⚠️,
405,17283763,2025-01-29 08:47:52,"Update saham konglo play

	1. Peran Konglomerat di Pembangunan Nasional:

	• Konglomerat Indonesia memainkan peran penting dalam pembangunan negara.
	• Analisis ini mencakup 13 konglomerat dengan kapitalisasi pasar gabungan lebih dari USD 10 miliar dan/atau memiliki lebih dari tiga perusahaan tercatat.

	2. Peningkatan Dominasi Konglomerat di IHSG:

	• Dalam dua dekade terakhir, dominasi konglomerat di IHSG semakin meningkat.
	• Perusahaan-perusahaan yang terdaftar di bawah konglomerat ini kini menyumbang 47% dari kapitalisasi pasar IHSG, dibandingkan dengan 23% 20 tahun lalu.

	3. Sektor Penyumbang Dominasi:
	• Sektor-sektor utama yang berkontribusi pada peningkatan kapitalisasi pasar ini adalah komoditas dan mineral kritis, seperti batu bara, tembaga, emas, dan energi terbarukan.

	4. Track Record Pertumbuhan yang Solid:
	• CAGRs pendapatan konglomerat mencapai +9% (2010-2023), dan CAGR laba +10%, melebihi CAGR PDB nominal Indonesia yang hanya +8.9%.
	• Konglomerat dengan laba tertinggi selama periode ini termasuk Djarum (pemegang saham BBCA dan TOWR), Sinarmas (BSDE, INKP, TKIM), Astra (UNTR), dan Salim Group (INDF, ICBP).

	5. Fokus Sektor Investasi di Masa Depan:
	• Investasi konglomerat fokus pada sektor-sektor berikut:
	1. Rantai nilai mineral kritis, terutama dalam penurunan produk (nickel, tembaga, bauksit, dll).
	2. Energi terbarukan.
	3. Kesehatan.
	4. Infrastruktur (kawasan industri, jalan tol, dll).
       5. Property

	6. Kolaborasi Antar Konglomerat:
	• Beberapa konglomerat saling berkolaborasi, misalnya Salim memiliki saham di BUMI dan BRMS milik Bakrie.

	7. Rekomendasi Saham:

Saham yang direkomendasikan adalah $BBCA, ICBP, SRTG, $ADRO, DRMA, dan ASSA

jangan lupakan $PANI

	• Perhatian khusus juga diberikan pada aktivitas merger dan akuisisi konglomerat untuk pertumbuhan anorganik",update saham konglo play peran konglomerat pembangunan nasional konglomerat indonesia memainkan peran pembangunan negara analisis mencakup konglomerat kapitalisasi pasar gabungan usd miliar memiliki perusahaan tercatat peningkatan dominasi konglomerat ihsg dekade dominasi konglomerat ihsg meningkat perusahaan perusahaan terdaftar konglomerat menyumbang kapitalisasi pasar ihsg dibandingkan sektor penyumbang dominasi sektor sektor utama berkontribusi peningkatan kapitalisasi pasar komoditas mineral kritis batu bara tembaga emas energi terbarukan track record pertumbuhan solid cagrs pendapatan konglomerat mencapai cagr laba melebihi cagr pdb nominal indonesia konglomerat laba tertinggi periode djarum pemegang saham bbca towr sinarmas bsde inkp tkim astra untr salim group indf icbp fokus sektor investasi investasi konglomerat fokus sektor sektor rantai nilai mineral kritis penurunan produk nickel tembaga bauksit dll energi terbarukan kesehatan infrastruktur kawasan industri jalan tol dll property kolaborasi konglomerat konglomerat berkolaborasi salim memiliki saham bumi brms milik bakrie rekomendasi saham saham direkomendasikan icbp srtg drma assa jangan lupakan perhatian khusus aktivitas merger akuisisi konglomerat pertumbuhan anorganik,Positif (+1),36.0,Negatif (-1),0.5051,BEDA ⚠️,
406,26864007,2026-01-20 16:02:50,$BBCA ga usah diharapkan gak usah halu. saran saya cutloss tinggalkan saham ini aja.  cari cuan ditempat lain dulu. ga kemana mana ini saham. nanti setelah mulai ada tanda rebound baru  masuk lagi.,tidak diharapkan tidak halu saran rugi tinggalkan saham aja cari untung ditempat tidak kemana saham tanda untung masuk,Negatif (-1),-3.5,Negatif (-1),0.4694,SAMA ✅,
407,15104423,2024-06-26 11:26:00,"JAKARTA, Aplikasi mobile banking PT Bank Central Asia Tbk atau BCA, yakni BCA Mobile, mengalami gangguan pada Rabu (26/6/2024) pagi hari.
Kondisi BCA mobile error ini pun dikeluhkan oleh sejumlah pengguna di kanal media sosial, X yang dulunya bernama Twitter. 
Berdasarkan pantauan Kompas.com, sejum...",jakarta aplikasi mobile banking pt bank central asia tbk bca bca mobile mengalami gangguan rabu pagi kondisi bca mobile error dikeluhkan pengguna kanal media sosial dulunya bernama twitter berdasarkan pantauan kompas com sejum,Negatif (-1),-3.0,Negatif (-1),0.4687,SAMA ✅,
408,30477891,2026-04-17 14:12:28,$BBCA gak dikasih naik sama bandar. mungkin ada dendam dgn owner BBCA. Padahal bandar pegang barang di 7000an,tidak dikasih bandar dendam owner bbca bandar pegang barang an,Negatif (-1),-9.0,Negatif (-1),0.4888,SAMA ✅,
409,32609290,2026-06-10 09:48:36,@muhalif33 #SellSingapore #BuyIndonesia. Jangan jual Negara kalian untuk kepentingan sesaat. Perkuat barisan dan Kita bisa Kuat $IHSG $BBCA $ZATA,sellsingapore buyindonesia jangan jual negara kepentingan perkuat barisan kuat,Positif (+1),6.0,Negatif (-1),0.4855,BEDA ⚠️,
410,17904040,2025-03-15 16:15:40,"Surplus dagang Indonesia di Februari 2025 diperkirakan bakal turun tajam karena anjloknya harga komoditas dan lesunya ekonomi China, meski beberapa ekonom masih punya pandangan optimis soal angka akhirnya. Berikut hasil ringkasannya:

Surplus dagang Indonesia di Februari 2025 diperkirakan bakal turun gara-gara harga komoditas lesu dan ekonomi China yang lagi melambat. Josua Pardede dari Bank Permata nyebut surplus bulan ini mungkin cuma US$ 1,69 miliar, jauh turun dari Januari yang masih US$ 3,45 miliar. Ekspor diprediksi turun 4,42% dibanding bulan sebelumnya, tapi masih tumbuh 6,39% dibanding tahun lalu, sementara impor justru naik 4,51% karena banyak belanja buat persiapan Ramadan.  Bank Mandiri ( $BMRI )punya prediksi surplus sedikit lebih tinggi di US$ 1,85 miliar, ekspor diperkirakan turun 3,2% akibat anjloknya ekspor batubara sampai 9%, sedangkan impor naik 5,1% karena industri manufaktur lagi aktif-aktifnya. 
Ada juga yang lebih optimis, seperti BCA ( $BBCA ) dengan angka US$ 3,25 miliar. Hosianna dari Bank Danamon ( $BDMN ), yang prediksi surplus Februari bisa sampai US$ 3,16 miliar. Ekspor diperkirakan naik 9,1%, sementara impor turun 3,2% karena pemerintah lagi ngirit, proyek infrastruktur dikurangin, dan harga minyak dunia lagi turun.",surplus dagang indonesia februari turun tajam anjloknya harga komoditas lesunya ekonomi china ekonom pandangan optimis angka hasil ringkasannya surplus dagang indonesia februari turun gara gara harga komoditas lesu ekonomi china melambat josua pardede bank permata nyebut surplus us miliar turun januari us miliar ekspor diprediksi turun dibanding tumbuh dibanding impor belanja persiapan ramadan bank mandiri prediksi surplus us miliar ekspor turun akibat anjloknya ekspor batubara impor industri manufaktur aktif aktifnya optimis bca angka us miliar hosianna bank danamon prediksi surplus februari us miliar ekspor impor turun pemerintah ngirit proyek infrastruktur dikurangin harga minyak dunia turun,Negatif (-1),-15.0,Negatif (-1),0.5545,SAMA ✅,
411,29815428,2026-03-30 11:08:55,$BBCA ada yang lebih parah ? 🤔,jelek,Negatif (-1),-3.0,Negatif (-1),0.4158,SAMA ✅,
412,32376562,2026-06-04 09:55:08,"$MEDC $BBCA $BMRI

porto bole merah. suasana hati tetap cerah.

semangat para warga XL.  badai akan berlalu.",porto bole turun suasana hati cerah semangat warga xl badai,Positif (+1),3.0,Negatif (-1),0.5073,BEDA ⚠️,
413,7978027,2022-02-08 22:18:40,"Ipotnews - Koreksi  IHSG  berlanjut sampai penutupan perdagangan hari Selasa (8/2/2022).  IHSG  tergelincir sebesar 0,23 persen (16 poin) ke level 6.789.Indeks LQ45 -0,27% ke 962.Indeks IDX30 -0,27% ke 512.Indeks IDX80 -0,34% ke 134.Jakarta Islamic Indeks (JII) -1,05% ke 562.Indeks Kompas100 -0,32% ...",ipotnews koreksi ihsg berlanjut penutupan perdagangan selasa ihsg tergelincir persen poin level indeks lq indeks idx indeks idx jakarta islamic indeks jii indeks kompas,Positif (+1),2.0,Negatif (-1),0.4945,BEDA ⚠️,
414,17435490,2025-02-09 17:05:37,"🏦 BTN Luncurkan Super App ""Bale by BTN"", Targetkan 5 Juta Pengguna di 2025!
PT Bank Tabungan Negara (BTN) terus berinovasi dengan meluncurkan Bale by BTN, sebuah super app yang mempermudah transaksi perbankan digital. Peluncuran ini merupakan langkah strategis BTN dalam bertransformasi menjadi bank transaksional yang lebih kompetitif. Dengan target 4-5 juta pengguna hingga akhir 2025, aplikasi ini diharapkan dapat menarik lebih banyak dana murah ritel.
Simak selengkapnya di:
🔗 https://bursa.nusantaraofficial.com/btn-luncurkan-bale-by-btn-di-hut-ke-75-targetkan-5-juta-pengguna-di-2025/
 $BBTN $BBCA $BMRI",btn luncurkan super app bale by btn targetkan juta pengguna pt bank tabungan negara btn berinovasi meluncurkan bale by btn super app mempermudah transaksi perbankan digital peluncuran langkah strategis btn bertransformasi bank transaksional kompetitif target juta pengguna aplikasi diharapkan menarik dana murah ritel simak selengkapnya,Positif (+1),27.0,Negatif (-1),0.4633,BEDA ⚠️,
415,34008116,2026-07-22 09:14:17,"wkwkw lu punya penyakit hati atau gimana blokkkk, itu berita lama tahun tahun yang lalu, sumber juga ga lu cantumi, wkwkwk lawak tukang fear $BBCA $TPIA $IHSG, tandai aja manusia fear ini yhahaha penyakit hati makanya lu miskin",wkwkw lu penyakit hati gimana blok berita sumber tidak lu cantumi wkwkwk lawak tukang fear tandai aja manusia fear yhahaha penyakit hati lu miskin,Negatif (-1),-8.0,Negatif (-1),0.4883,SAMA ✅,
416,8603911,2022-05-12 06:39:04,"
crypto sedang crash hebat, koin Luna jadi yang terparah, dari Rp 1,7 juta sempat turun sampai Rp 10 ribu dalam beberapa hari.
ada yg minat nyicil?

tag: $UNVR $BBCA $BBRI $IHSG",crypto crash hebat koin luna terparah rp juta turun rp ribu yg minat nyicil tag,Negatif (-1),-1.0,Negatif (-1),0.5,SAMA ✅,
417,8178939,2022-03-11 08:52:09,"Morning CuanTraders! 

Jumat, 11 Maret 2022 

Secara teknikal IHSG masih ada ruang untuk melanjutkan kenaikan ke area resistance. Tetapi tidak perlu terlalu agresif mengingat hari ini merupakan hari terakhir perdagangan pada minggu ini

Happy Trading:sunglasses:
$BBCA $BBNI",morning cuantraders jumat maret teknikal ihsg ruang melanjutkan kenaikan area resistance tidak agresif perdagangan minggu happy trading sunglasses,Positif (+1),4.0,Negatif (-1),0.4995,BEDA ⚠️,
418,32471064,2026-06-05 18:45:48,"$BBCA mksh ya bbca udah nyiapin uang duka buat kita, ya walaupun kecil tp itu sangat berharga. Tetep percaya bbca bakalan rebound walaupun floating loss dah ga ngotak, tolong 😰",mksh ya bbca nyiapin uang duka ya untung berharga tetep percaya bbca untung floating rugi tidak ngotak tolong,Positif (+1),20.0,Negatif (-1),0.4368,BEDA ⚠️,
419,32590991,2026-06-09 17:12:34,"mari kita uji thesis ini kedepan 📈
$IHSG $BMRI $BBCA",mari uji thesis kedepan untung,Positif (+1),9.0,Negatif (-1),0.4778,BEDA ⚠️,
420,13928794,2024-02-13 13:48:34,"$BBRI besok pemilu, apa sdh saatnya asing TP?
$BMRI $BBNI $BBCA",besok pemilu asing untung,Positif (+1),4.0,Negatif (-1),0.495,BEDA ⚠️,
421,8675754,2022-05-22 04:10:44,"Jakarta - Presiden Direktur PT Bank Central Asia Tbk. atau BCA, Jahja Setiaatmadja, membeberkan strategi pihaknya dalam menyalurkan kredit yang berkualitas.Menurut Jahja, ada seni dalam menyalurkan kredit perbankan. Bila tak tepat, bukannya untung, menggelontorkan kredit secara tidak hati-hati j...",jakarta presiden direktur pt bank central asia tbk bca jahja setiaatmadja membeberkan strategi menyalurkan kredit berkualitas jahja seni menyalurkan kredit perbankan untung menggelontorkan kredit tidak hati hati,Positif (+1),11.0,Negatif (-1),0.4808,BEDA ⚠️,
422,7769923,2021-12-31 05:22:31,@Stockbit User woiiii $bbca gak masuk??? kapitalisasi terbesar no.1. bbca naik 1% aja ngaruh banget dengan ihsg dengan beta tertinggi.,user woi tidak masuk kapitalisasi terbesar no bbca aja ngaruh banget ihsg beta tertinggi,Positif (+1),0.5,Negatif (-1),0.454,BEDA ⚠️,
423,17471104,2025-02-11 16:34:54,boro-boro mau jadi the next $BBCA  🤣,boro boro the next,Negatif (-1),-6.0,Negatif (-1),0.4207,SAMA ✅,
424,16194345,2024-10-30 18:41:14,"Silakan asing jual $BBCA sebanyak banyaknya, ditunggu di bawah 9000, pengalaman Covid dan beberapa bulan yang lalu, $BBCA naik kembali seiring dengan kinerja baik",silakan asing jual banyaknya ditunggu pengalaman covid seiring kinerja,Positif (+1),9.0,Negatif (-1),0.5184,BEDA ⚠️,
