No,id,created_at,content,cleaned_content,Inset_Label,Inset_Score,IndoBERT_Label,IndoBERT_Confidence,Status_Kesesuaian,Manual_Label
401,11545598,2023-06-14 20:40:42,"PT Bank Central Asia Tbk (BCA) mencatat simpanan nasabah tajir atau yang tergolong simpanan di atas Rp 5 miliar masih terus tumbuh. Di mana, hingga April 2023, simpanan tersebut naik 7,1% YoY.  “Sebagian besar simpanan tersebut merupakan giro,” ujar  Executive Vice President (EVP) Corporate Com...",pt bank central asia tbk bca mencatat simpanan nasabah tajir tergolong simpanan rp miliar tumbuh april simpanan yoy simpanan giro executive vice president evp corporate com,Positif (+1),13.0,Negatif (-1),0.4547,BEDA ⚠️,
402,7822822,2022-01-11 13:59:59,"$BBCA bank sultan yg nahan yaa, besok masih kuat nahan kang sultann??",bank sultan yg nahan yaa besok kuat nahan kang sultann,Negatif (-1),-4.0,Negatif (-1),0.405,SAMA ✅,
403,10527011,2023-01-09 08:56:08," Indeks Harga Saham Gabungan (IHSG) berpeluang rebound pada perdagangan hari ini, Senin (9/1/2023). Head of Technical Analyst Research BNI Sekuritas Andri Zakarias Siregar menjelaskan ndikator MACD bearish, stochastic bearish, candle lower low. Jika bisa di tutup harian di bawah 6.850, IHSG masih b...",indeks harga saham gabungan ihsg berpeluang untung perdagangan senin head of technical analyst research bni sekuritas andri zakarias siregar ndikator macd turun stochastic turun candle lower low tutup harian ihsg,Negatif (-1),-4.0,Negatif (-1),0.4857,SAMA ✅,
404,21651634,2025-10-02 11:03:46,"$ESTA $IHSG $BBCA 
Bus ESTA awalnya sepi di terminal 70-an. Tiba-tiba supir XL 🧑‍✈️ sama kenek XC (rombongan ritel) langsung gas pol. 🚍💨

Dari terminal, sekali injek turbo langsung bablas ke rest area KM 130, nggak pake berhenti. Sekarang udah ngetem di KM 160, penumpang pada panik campur seneng 🤣.

Karena ngebutnya kebangetan, pengawas jalan tol (IDX) kasih peluit: “ESTA kena UMA!” ⚠️.
Tapi supir XL santai aja: “Tenang, kita bisa lanjut sampe KM 200.”
Sementara kenek XC masih teriak-teriak di pintu: “Ayo naik, masih muat berdiri!” 😂",bus esta sepi terminal an supir xl kenek xc rombongan ritel langsung gas pol terminal injek turbo langsung bablas rest area km nggak pake berhenti ngetem km penumpang panik campur seneng ngebutnya kebangetan pengawas jalan tol idx kasih peluit esta kena uma supir xl santai aja tenang sampe km kenek xc teriak teriak pintu ayo muat berdiri,Negatif (-1),-2.0,Negatif (-1),0.4399,SAMA ✅,
405,22793316,2025-10-28 12:15:50,$BBCA kira kira siapa yg transaksi di pasar nego segitu banyak? dikala ketidakpastian market 🤔,yg transaksi pasar nego segitu dikala ketidakpastian market,Negatif (-1),-3.0,Negatif (-1),0.4127,SAMA ✅,
406,24265361,2025-12-03 14:23:01,"$IHSG merah mendadak terpaksa lepas beberapa saham, pegang saham Bluechip $BBCA $BMRI aja. Amankan Cash, besok harusnya diskon besar2an *semoga aja 🤲👳‍♂️",turun mendadak terpaksa lepas saham pegang saham bluechip aja amankan cash besok diskon an semoga aja,Negatif (-1),-5.0,Negatif (-1),0.4289,SAMA ✅,
407,22671725,2025-10-24 11:27:49,$BBCA asing sudah mulai akumulasi. Tanda nya sudah perlu pakai sabuk pengaman. Roket sudah mau kebulan,asing akumulasi tanda nya pakai sabuk pengaman roket kebulan,Netral (0),0.0,Negatif (-1),0.47,BEDA ⚠️,
408,9538692,2022-09-07 09:16:11,"$BBCA giliran di beli malah turun, giliran gak dibeli malah naik wkkwk😂",giliran beli turun giliran tidak dibeli wkkwk,Positif (+1),5.0,Negatif (-1),0.4065,BEDA ⚠️,
409,17365757,2025-02-04 17:58:15,"$OBAT Saya bingung sama kalian 🤦🏻. AVG Down di Saham Gorengan 🤦🏻, giliran AVG Down di $BBRI $BBCA pada ketakutan 🗿.

Lupa Take Profit OBAT di 530, jadi Nyangkut wkwkwk. Saya sudah berusaha Bantu dengan 1 Lot tidak bisa Dobrak Pintu OBAT 🗿. Anggap saja Sedekah 🤣. 

Masih ada Dividen berjalan, walaupun Nominal Dividen ADRO terbilang kecil tidak masalah 🤣.",bingung avg down saham gorengan giliran avg down ketakutan lupa take untung obat rugi wkwkwk berusaha bantu lot tidak dobrak pintu obat anggap sedekah dividen untung berjalan nominal dividen untung adro terbilang tidak,Positif (+1),8.0,Negatif (-1),0.4247,BEDA ⚠️,
410,32875042,2026-06-18 11:22:26,"$BBCA untuk akurasi cukup valid sih dari semalam gua cek di RIDX Terminal ngerekomendasiin sell terus buat BCA 😁📉

Dan $DEWA Rekomendasi BUY teros, tp sepertinya penggerak masih wait n see nungguin pengumuman emerging market.

yang pada akhirnya feeling gua sih bakal ditunda ya pengumuman nya hehe",akurasi valid sih semalam gua cek ridx terminal ngerekomendasiin sell bca rugi turun rekomendasi buy teros untung penggerak wait see nungguin pengumuman emerging market feeling gua sih ditunda ya pengumuman nya hehe,Negatif (-1),-17.0,Negatif (-1),0.4338,SAMA ✅,
411,5757173,2021-02-18 19:55:04,"Jakarta, CNBC Indonesia - Indeks Harga Saham Gabungan (IHSG) terpaksa ditutup terkoreksi pada perdagangan Kamis (18/2/21). Indeks bursa saham acuan nasional tersebut melemah 0,44% ke 6.200,30, meski seharian 'anteng' di zona hijau.Ambrolnya IHSG terjadi setelah pengumuman hasil Rapat Dewan Gubernur ...",jakarta cnbc indonesia indeks harga saham gabungan ihsg terpaksa ditutup terkoreksi perdagangan kamis indeks bursa saham acuan nasional melemah seharian anteng zona ambrolnya ihsg pengumuman hasil rapat dewan gubernur,Negatif (-1),-5.0,Negatif (-1),0.5033,SAMA ✅,
412,14165197,2024-03-07 15:58:58,"$BBCA duit pada muter kesini semuaaa, saham lainnya sampe ga kebagian wkwkwkw",duit muter kesini saham sampe tidak kebagian wkwkwkw,Netral (0),0.0,Negatif (-1),0.4321,BEDA ⚠️,
413,13729992,2024-01-25 09:46:14,"$BBCA mau tak serok nyeri sedap takutnya bisa turun lgy ke 9rb niatnya avgnya kagak mau turun terlalu jauh
hhehehe maunya harga ke 8500 nih tpi tak memungkinkan",beli nyeri sedap takutnya turun lgy rb niatnya avgnya kagak turun hhehehe maunya harga nih tpi,Negatif (-1),-7.0,Negatif (-1),0.4206,SAMA ✅,
414,29584569,2026-03-13 10:09:17,"@CendyZhan Jelas Banget Modal XA-YP 100-102 kemarin, nah tadi pas 130an menuju 140, banyak yang pikir $KUAS 'wah bakal ARA hari ini' lu kira bolpen mau untungin pengikutnya, kagaklah sekalian karungin pas 130an kan udah cuan 30%+ dari 100, ada-ada aja para ritel $IHSG mending pilih yang lagi hype RUPS kemarin $BBCA",banget modal xa yp kemarin pas an pikir lu bolpen untungin pengikutnya kagaklah karungin pas an untung aja ritel mending pilih hype rups kemarin,Positif (+1),15.0,Negatif (-1),0.4933,BEDA ⚠️,
415,29658110,2026-03-16 23:38:23,"Analis hebat super semua Sudah pada ""bye pasar saham $IHSG "" berarti artinya ....
$BUMI $BBCA",analis hebat super bye pasar saham,Netral (0),0.0,Negatif (-1),0.4318,BEDA ⚠️,
416,14133208,2024-03-05 12:35:14,"@emilnormanwibawa bersabar di saham yg salah mah buang buang waktu. 

$ASII $BBCA",bersabar saham yg salah mah buang buang,Negatif (-1),-10.0,Negatif (-1),0.4507,SAMA ✅,
417,19548202,2025-07-24 12:01:48,"Jika belajar dari kejadian beberapa bulan terakhir memang ada kecenderungan terjadi aksi cutloss berjamaah yang dilakukan para Pahlawan Bursa di tanggal tua seperti sekarang.  $IHSG $BBRI $BBCA

Namun saran kami buat para pengikut Bandar Asing, kita tidak perlu terlalu terburu-buru dalam bertindak. 

Karena besok sudah tanggal gajian, dan bukan mustahil saham-saham Fundamental di atas akan kembali jadi bulan-bulanan aksi Panic Buying para Pahlawan Bursa.",belajar kejadian kecenderungan aksi rugi berjamaah pahlawan bursa tanggal tua saran pengikut bandar asing tidak terburu buru bertindak besok tanggal gajian bukan mustahil saham saham fundamental bulanan aksi panic buying pahlawan bursa,Negatif (-1),-16.5,Negatif (-1),0.4999,SAMA ✅,
418,30743888,2026-04-23 10:49:30,"Swing santai $IHSG

Biarkan Deviden yang bergerak. 

Porto tetap kebakaran🤣

$BBRI
$BBCA",swing santai biarkan deviden bergerak porto turun,Netral (0),0.0,Negatif (-1),0.4485,BEDA ⚠️,
419,16731201,2024-12-15 03:24:41,$BBCA saham Big Cap yang paling konsisten naik di BEJ. Dalam 20 tahun terakhir hanya tahun 2008 yg turun harga secara tahunan. Apa ada ketemu yang lain?,saham big cap konsisten bej yg turun harga tahunan ketemu,Negatif (-1),-2.0,Negatif (-1),0.5013,SAMA ✅,
420,30933696,2026-04-27 18:40:42,"IHSG otw 28.000 tahun 2030.. paham ente antek antek asing ? 

🤣🤣🤣


$BBCA $BBRI $BUMI",ihsg otw paham ente antek antek asing,Negatif (-1),-6.0,Negatif (-1),0.4679,SAMA ✅,
421,6102884,2021-03-31 13:48:49,"$bbca yg mau investasi di saham sultan, bisa cicil diharga sekarang. harga saat udh sentuh support November tahun lalu. ",yg investasi saham sultan cicil diharga harga sentuh support november,Positif (+1),5.0,Negatif (-1),0.4739,BEDA ⚠️,
422,17321700,2025-01-31 19:34:30,"$BBRI $BMRI $BBCA BBNI Hari ini AK paling banyak nampung. kemungkinan minggu depan Dibawak Turun dulu untuk BBCA. untuk BMRI sama BBNI kemungkinan masih di Pompom dulu sama Bos Bos itu🤣🤣 tapi tumben BMRI enggak kompak dengan saudara saudaranya yang lain. ZP buang barang menjelang closingan 🧐. 
. kira kira minggu depan mau dibawa kemana menurut abang"" Dan Kakak"" semua? 🥺😂",bbni ak nampung minggu dibawak turun bbca bmri bbni jelek bohong bos bos tumben bmri kompak saudara saudaranya zp buang barang menjelang closingan minggu dibawa kemana abang kakak,Negatif (-1),-7.0,Negatif (-1),0.4405,SAMA ✅,
423,12656597,2023-10-20 09:52:06,"bang nyari duit boleh, nipu jgn.
kaya tim bandar amatiran ajah sih.

klo $BREN 8000 ajah udh nyenggol markecap $BBCA
ke 20rb mau ngapain bang?",bang nyari duit nipu jgn kaya tim bandar amatiran ajah sih ajah nyenggol markecap rb ngapain bang,Negatif (-1),-4.0,Negatif (-1),0.437,SAMA ✅,
424,17792318,2025-03-07 10:21:11,"➖ Cadangan Devisa (cadev) Indonesia Feb 2025 tercatat sebesar USD 154,5 miliar.

Angka ini turun dibandingkan rekor sepanjang masa di Jan 2025 yang sebesar USD 156,1 miliar.

Namun level cadev ini tetap tinggi, karena hanya kalah dari posisi Des 2024 dan Jan 2025 saja.

$BBCA $BBNI $PTBA",cadangan devisa cadev indonesia feb tercatat usd miliar angka turun dibandingkan rekor jan usd miliar level cadev kalah posisi des jan,Negatif (-1),-5.0,Negatif (-1),0.5024,SAMA ✅,
425,16076354,2024-10-18 00:04:18,"Breaking news bloomberg. Kemungkinan sektor banking yg akan banyak terpengaruh. 
.

$BBNI $BMRI $BBCA $ADRO",breaking news bloomberg sektor banking yg terpengaruh,Negatif (-1),-4.0,Negatif (-1),0.5164,SAMA ✅,
426,32805690,2026-06-15 17:58:06,"Menyala Big Banks ku ... ❤️‍🔥❤️‍🔥🐦‍🔥🐦‍🔥 🔥🔥🔥🚀🚀🚀
$BBCA $BMRI $BBRI",menyala big banks ku untung untung untung untung untung untung untung untung untung untung,Positif (+1),42.0,Negatif (-1),0.5234,BEDA ⚠️,
427,33026139,2026-06-24 08:15:13,"Keputusan Bank Indonesia (BI) menaikkan suku bunga acuan atau BI Rate sebesar 100 basis poin dalam dua bulan terakhir dinilai mulai menunjukkan hasil dalam menjaga stabilitas nilai tukar rupiah dan mengendalikan ekspektasi inflasi.
Namun, kebijakan tersebut juga diiringi timbulnya konsekuensi terhad...",keputusan bank indonesia bi menaikkan suku bunga acuan bi rate basis poin dinilai hasil menjaga stabilitas nilai tukar rupiah mengendalikan ekspektasi inflasi kebijakan diiringi timbulnya konsekuensi terhad,Positif (+1),19.0,Negatif (-1),0.4907,BEDA ⚠️,
428,14969501,2024-06-09 14:47:45,"@DivaPradnyana kalau karena alasan ini, kurang relevan rasanya, kenapa $BBCA tidak diperlakukan sama oleh asing? coba kenapa itu?",alasan kurang relevan tidak diperlakukan asing coba,Positif (+1),2.0,Negatif (-1),0.4706,BEDA ⚠️,
429,6836558,2021-08-01 08:16:07,"Serok 7500
Salam mantulerrrsss.. :heart_eyes::heart_eyes:
Cek profile aturan buy/CL
$PGAS $TINS $BBCA
$SMGR",beli salam mantulers heart eyes heart eyes cek profile aturan buy rugi,Negatif (-1),-4.0,Negatif (-1),0.4523,SAMA ✅,
430,31080818,2026-04-30 10:09:47,"Edit lg bro, pakai tag $BBRI $BBCA biar ngeliat jg para holder tsb 🤣

Masa $MEGA -10% lebih yg katanya ""BANK"" besar harus malu 🫣🤭",edit lg bro pakai tag biar ngeliat jg holder tsb yg bank malu,Positif (+1),3.0,Negatif (-1),0.4277,BEDA ⚠️,
431,17971357,2025-03-20 10:39:35,"🔥 Penyaluran KUR $BBRI 2025 Capai Rp 7,06 Triliun, Bagaimana Proyeksinya?

Pemerintah telah menyalurkan Rp 7,06 triliun Kredit Usaha Rakyat (KUR) hingga 15 Februari 2025 kepada 156.000 debitur. Angka ini setara 7,05% dari target Rp 300 triliun tahun ini.

📊 Distribusi KUR:
✅ Perdagangan: 40,8%
✅ Pertanian: 36%
✅ Jasa: 15%
✅ Lainnya: 8,2%

BRI menjadi penyalur terbesar untuk UMKM dengan skema bunga 6% per tahun.

💰 Tertarik mengajukan KUR? Simak syarat dan caranya di sini:
🔗 https://bursa.nusantaraofficial.com/penyaluran-kur-bri-2025-syarat-dan-cara-pengajuan/

 $BBCA $BMRI",untung penyaluran kur capai rp triliun proyeksinya pemerintah menyalurkan rp triliun kredit usaha rakyat kur februari debitur angka setara target rp triliun distribusi kur perdagangan pertanian jasa bri penyalur terbesar umkm skema bunga untung tertarik mengajukan kur simak syarat,Positif (+1),30.0,Negatif (-1),0.4322,BEDA ⚠️,
432,19335305,2025-07-16 08:31:08,"Tarif US turun 19% dari 32%...Pantau saham bluechip untuk trading... Gudlak dan semoga cuann💰

Follow untuk analisa lainnya dan bacaan dunia finance
$BBRI$BBCA$BBNI",tarif us turun pantau saham bluechip trading gudlak semoga untung untung follow analisa bacaan dunia finance,Positif (+1),7.0,Negatif (-1),0.4475,BEDA ⚠️,
433,27717118,2026-02-01 08:44:48,"santai jangan fomo $BTC ,masuk cicil2 saja. bisa ke 40k ini. selama real asset masih murah btc nggak gerak,malah turun.
$IHSG juga berpotensi crash,terutama saham2 konglo. ini momen lkq1

aset fundamental (real aset) masih murah,contoh $BBCA 6k, di negara2 lain juga sama. pikir pake otak,jangan pake fomo,ngapain beli btc koin dingdong kalo ada wonderfull company yang murah.",santai jangan fomo masuk cicil real asset murah btc nggak gerak turun berpotensi crash saham konglo momen lkq aset fundamental real aset murah contoh negara pikir pake otak jangan pake fomo ngapain beli btc koin dingdong kalo wonderfull company murah,Positif (+1),9.5,Negatif (-1),0.524,BEDA ⚠️,
434,25168596,2025-12-19 07:30:09,"STOCKWATCH.ID (JAKARTA) – Meski dibuka menguat di level 8.705,138, Indeks Harga Saham Gabungan (IHSG) pada perdagangan saham, Kamis (18/12/2025) ditutup melemah 59,149 poin atau turun 0,68% ke 8.618,195, dari penutupan Rabu (17/12/2025) di level 8.677,345.
IHSG hari ini sempat naik ke level tert...",stockwatch id jakarta dibuka menguat level indeks harga saham gabungan ihsg perdagangan saham kamis ditutup melemah poin turun penutupan rabu level ihsg level tert,Negatif (-1),-4.0,Negatif (-1),0.4796,SAMA ✅,
435,10204304,2022-11-28 07:10:41," Sebanyak lima emiten yang akan membagikan dividen interim tunai pada Desember 2022 menetapkan cumulative date alias cum date pekan ini, pada rentang Senin (28/11/2022) hingga Jumat (2/12). Di dalamnya daftar ini turut terselip nama dua emiten big caps, PT Bank Central Asia Tbk. (BBCA) dan PT Unile...",emiten membagikan dividen untung interim tunai desember menetapkan cumulative date alias cum date pekan rentang senin jumat dalamnya daftar terselip nama emiten big caps pt bank central asia tbk bbca pt unile,Positif (+1),5.0,Negatif (-1),0.4877,BEDA ⚠️,
436,5941659,2021-03-10 20:54:52,"JAKARTA, investor.id — Indeks Harga Saham Gabungan (IHSG) pada perdagangan Rabu (10/3) ditutup menguat 65,03 poin (1,04%) ke level 6.264,67. Saham Smartfrem (FREN) tercatat paling banyak ditransaksikan hingga 1,4 miliar saham.Adapun level tertinggi indeks pada level 6.233,61, sedangkan terendah ...",jakarta investor id indeks harga saham gabungan ihsg perdagangan rabu ditutup menguat poin level saham smartfrem fren tercatat ditransaksikan miliar saham level tertinggi indeks level terendah,Positif (+1),5.0,Negatif (-1),0.4643,BEDA ⚠️,
437,26793657,2026-01-20 09:11:53,"$BBCA sekedar edukasi

harga $RLCO yang bisa melewati BBCA itu tidak benar karena harga asli BBCA itu sekitar 320,000 lalu kenapa harga di stockbit 8,000 karena mereka melakukan stock split yang sederhananya memecah saham BBCA jadi beberapa lembar lagi saat ini mereka sudah memecah saham mereka 40X lipat

Jadi 8,000 X 40 = 320,000

Alasan stock split: supaya investor retail dengan gaji UMR Jogja pun bisa beli saham yang mahal

Semoga info ini bermanfaat

Sekian, 
Terima kasih.",sekedar edukasi harga melewati bbca tidak harga asli bbca harga stockbit stock split sederhananya memecah saham bbca lembar memecah saham lipat alasan stock split investor retail gaji umr jogja beli saham mahal semoga info bermanfaat sekian terima kasih,Positif (+1),2.0,Negatif (-1),0.4909,BEDA ⚠️,
438,20714686,2025-09-08 16:08:45,"Closing hari ini sungguh elegan! 
Dibantai habis-habisan!!!! 
Bersyukurlah kalian yang sudah TP dan serok bawah. 

$BBCA $TLKM $BBRI",closing sungguh elegan dibantai habis habisan bersyukurlah untung beli,Positif (+1),17.0,Negatif (-1),0.4552,BEDA ⚠️,
439,31411682,2026-05-07 17:36:43,"belanjaan HP Morgan selama bulan Mei,, 

$BBRI
$BBCA

buat penyuka asing",belanjaan hp morgan mei penyuka asing,Netral (0),0.0,Negatif (-1),0.4678,BEDA ⚠️,
440,23436878,2025-11-13 09:15:13,"Jakarta, CNBC Indonesia - Indeks Harga Saham Gabungan (IHSG) kembali dibuka di zona hijau pagi ini, Kamis (13/11/2025). Indeks naik 0,29% ke level 8.412,82.
Sebanyak 249 saham naik, 57 turun, dan 307 tidak bergerak. Nilai transaksi pagi ini mencapai Rp 249,45 miliar, melibatkan 402,58 juta saham d...",jakarta cnbc indonesia indeks harga saham gabungan ihsg dibuka zona pagi kamis indeks level saham turun tidak bergerak nilai transaksi pagi mencapai rp miliar melibatkan juta saham,Negatif (-1),-4.0,Negatif (-1),0.5104,SAMA ✅,
441,21522537,2025-09-29 19:21:26,"timing kurang 336 hari lagi, tapi target $DEWA sepertinya bentar lagi HIT, 

dari post ini saya belajar andaikan saat itu modal ini saya beli kan 
$BBCA maka saat ini saya FL 24,7%
$AMMN maka saat ini saya FL 34,04%
GEMS maka saat ini saya FL 36,07%
ANTM maka saya hanya FP 137,41%",timing kurang target bentar hit post belajar andaikan modal beli fl fl gems fl antm fp,Positif (+1),7.0,Negatif (-1),0.4921,BEDA ⚠️,
442,20623936,2025-09-03 16:51:15,"$BBCA rewel kabeh, tinggal hitung nilai intrinsik nya, untuk saat ini paling undervalued bbca dan bmri.

teknikal? Paing dekat support bbca kedua bmri ketiga bbri

Tidak ajakan beli, disesuaikan profil resiko masing2

*untuk bigbanks",rewel kabeh tinggal hitung nilai intrinsik nya undervalued bbca bmri teknikal paing support bbca bmri ketiga bbri tidak ajakan beli disesuaikan profil resiko bigbanks,Negatif (-1),-2.0,Negatif (-1),0.4641,SAMA ✅,
443,30422377,2026-04-16 15:27:15,"$BBRI $IHSG $BBCA

Sesuai plan rotasi pemegang saham dari ritel miskin ke institusi, kalian ritel miskin beli saham gorengan aja ya sambil ngayal kaya dalam seminggu di saham jangan lupa terus ngejek fundamental dan tidur di rumah sempit kalian yang setiap hari ribut sama istri karena kekurangan uang",sesuai plan rotasi pemegang saham ritel miskin institusi ritel miskin beli saham gorengan aja ya ngayal kaya seminggu saham jangan lupa ngejek fundamental tidur rumah sempit ribut istri kekurangan uang,Netral (0),0.0,Negatif (-1),0.4817,BEDA ⚠️,
444,22305960,2025-10-16 10:32:31,"Saham Konglo Player: Sangkutin di saham gw seminggu atau sebulan juga balik, ATH karena gw jalan, IHSG turun yah karena gw juga

Saham Big Bank Apestor : Sangkutin setahun pun ga keluar2, mending nanem cabe 3 bulan juga panen

$BBCA $BMRI $BBNI",saham konglo player sangkutin saham gw seminggu sebulan ath gw jalan ihsg turun yah gw saham big bank apestor sangkutin setahun tidak mending nanem cabe panen,Negatif (-1),-7.0,Negatif (-1),0.5017,SAMA ✅,
445,7959208,2022-02-05 19:56:32,@orangutan apakah saham gorengan kaya $BBCA $BBRI $BBNI tahun 98 bapak yg hampir bangkrut dan harus di bail out n utang kanan kiri biar tetap hidup bapak  :see_no_evil:  :see_no_evil:  :see_no_evil:,saham gorengan kaya yg bangkrut bail out utang kanan kiri biar hidup see no evil see no evil see no evil,Negatif (-1),-7.0,Negatif (-1),0.4915,SAMA ✅,
446,21903560,2025-10-08 13:20:23,$BBCA inilah alasan mengapa gw males main saham bank🤭🤭🤭,alasan gw males main saham bank,Negatif (-1),-2.0,Negatif (-1),0.4045,SAMA ✅,
447,8970361,2022-06-27 15:29:04,"$BBCA FYI, ngga ada retail yang main saham tanpa ikut2an. Ga usa munafik sok2an kode saham ditutupin trus ngomong fundamental lah. Ujung2nya juga ikut2an pemain besar, dia jual kita juga jual lah, dia beli kita juga beli lah. Dari dulu juga seperti itu.",fyi ngga retail main saham tanpa an tidak usa munafik sok an kode saham ditutupin trus ngomong fundamental ujung nya an pemain jual jual beli beli,Negatif (-1),-7.0,Negatif (-1),0.4876,SAMA ✅,
448,14404944,2024-04-04 09:47:48,kasian yg kemarin gak tau dan cutloss karna keringet dingin ngeliat porto merah dalem $IHSG $BBRI $BMRI $BBCA,kasian yg kemarin tidak tau rugi karna keringet dingin ngeliat porto turun dalem,Positif (+1),4.0,Negatif (-1),0.4613,BEDA ⚠️,
449,7816356,2022-01-10 15:30:23,"Jakarta, CNBC Indonesia - Indeks Harga Saham Gabungan (IHSG) pada pekan pertama tahun 2022 berhasil membukukan kenaikan moner. Indeks bursa saham acuan Tanah Air tersebut melesat nyaris 2%.Menurut data Bursa Efek Indonesia (BEI), pada pekan lalu, IHSG melonjak 1,82% secara point-to-point. Pada per...",jakarta cnbc indonesia indeks harga saham gabungan ihsg pekan berhasil membukukan kenaikan moner indeks bursa saham acuan tanah air melesat data bursa efek indonesia bei pekan ihsg melonjak point to point,Negatif (-1),-3.0,Negatif (-1),0.5045,SAMA ✅,
450,32482832,2026-06-06 23:02:40,"Waduh kacau ini. 
Pada kasih berita yang bahkan 
Belum mungkin terjadi. 

Kalau Asing Lihat berita ini
Malah tambah lebih bangyak yang kabur asing dikira nya beneran 😂. 

Ritel/pribumi real ngefear asing ini namanya 🤣


RT :$BBCA $BBRI $BMRI",kacau kasih berita belum asing lihat berita bangyak kabur asing nya beneran ritel pribumi real ngefear asing namanya rt,Negatif (-1),-6.0,Negatif (-1),0.4587,SAMA ✅,
451,27499011,2026-01-28 18:47:13,$WIFI $BBCA $BUMI info A1 besok turun 25 persenn dari harga normal keep yg mau denger,info besok turun persenn harga normal keep yg denger,Negatif (-1),-8.0,Negatif (-1),0.4746,SAMA ✅,
452,31725403,2026-05-13 19:49:41,$BBCA $BBRI biar pun porto ku merah....   melihat poto mu sudah membuat hati ku jadi ijo.....    🥰.,biar porto ku turun poto mu hati ku,Netral (0),0.0,Negatif (-1),0.4454,BEDA ⚠️,
453,29712260,2026-03-25 09:08:36,$BBCA MAU BAGIIN DIVIDEN LOOH HARGA MALAH BEGINII HADEUUHH,bagiin dividen untung looh harga beginii hadeuuhh,Positif (+1),7.0,Negatif (-1),0.3965,BEDA ⚠️,
454,20056702,2025-08-12 17:00:13,"IDXChannel – Saham bank-bank besar ditutup menguat signifikan pada Selasa (12/8/2025), melanjutkan penguatan sehari sebelumnya di tengah potensi masuknya arus dana (inflow), termasuk dari MSCI, dan membaiknya sentimen pasar secara umum.
Menurut data Bursa Efek Indonesia (BEI), saham PT Bank Rakyat...",idxchannel saham bank bank ditutup menguat signifikan selasa melanjutkan penguatan sehari potensi masuknya arus dana inflow msci membaiknya sentimen pasar data bursa efek indonesia bei saham pt bank rakyat,Positif (+1),4.0,Negatif (-1),0.4755,BEDA ⚠️,
455,26174460,2026-01-09 13:11:28,@elanmn Mending pindah ke $BBCA aja karena itu saham sudah bagus. $NETV ini gorengan yg keliatan gurih aja padahal aslinya bisa bikin serett,mending pindah aja saham bagus gorengan yg keliatan gurih aja aslinya bikin serett,Positif (+1),11.0,Negatif (-1),0.4458,BEDA ⚠️,
456,17682519,2025-02-27 13:33:12,"sediakan ember yg besar, karena akan turun hujan emas $BBRI $BBCA $BMRI",sediakan ember yg turun hujan emas,Negatif (-1),-2.0,Negatif (-1),0.4975,SAMA ✅,
457,22518905,2025-10-21 14:30:13,retail jangan mau TP. Soalnya besok pengumuman suku bunga BI dan kemudian minggu depan nya lagi ada pengumuman dividen interm $BBCA,retail jangan untung besok pengumuman suku bunga bi minggu nya pengumuman dividen untung interm,Netral (0),0.0,Negatif (-1),0.4602,BEDA ⚠️,
458,9749896,2022-09-30 09:55:50,"Bisnis.com, JAKARTA — Indeks harga saham gabungan (IHSG) merosot tinggalkan level 7.000 pada awal perdagangan hari ini Jumat (30/9/2022). Saham big caps seperti BBCA, BBRI, UNVR, hingga ASII merosot.Pukul 09.34 WIB, IHSG terkoreksi 1,45 persen atau 102,35 poin ke level 6.933,83. Terpantau 470 saha...",bisnis com jakarta indeks harga saham gabungan ihsg merosot tinggalkan level perdagangan jumat saham big caps bbca bbri unvr asii merosot wib ihsg terkoreksi persen poin level terpantau saha,Negatif (-1),-4.0,Negatif (-1),0.4402,SAMA ✅,
459,10266932,2022-12-05 08:14:15,"$BBCA
siapa yg punya pandangan BBCA .harganya sudah over value 
silahkan beropini",yg pandangan bbca harganya over value silahkan beropini,Positif (+1),3.0,Negatif (-1),0.4575,BEDA ⚠️,
460,33460907,2026-07-08 09:39:08,"setelah diamati, dikalkulasi , saya yakin deh masuk lagi $BBCA dan akan saya tunggu sampai 3 bln kedepan.
Saya Yakin akan Hijau Royo-Royo.
Pamer porto lagi next 3 months",diamati dikalkulasi deh masuk tunggu bln kedepan royo royo pamer porto next months,Negatif (-1),-2.5,Negatif (-1),0.4385,SAMA ✅,
461,27682008,2026-01-30 15:22:39,$BBCA yg beli d harga 6400 udah cuan tuh wkwkw,yg beli harga untung tuh wkwkw,Positif (+1),6.0,Negatif (-1),0.4211,BEDA ⚠️,
